subj_role,subj_department,subj_clearance,subj_years_exp,subj_cert_active,subj_age,obj_type,obj_sensitivity,obj_department,obj_contains_pii,env_hour,env_is_emergency,env_location,env_access_freq_last_hour,action,decision
admin,admin_office,1,33,True,52,medical_image,5,research,True,18,False,office_network,20,share,DENY
doctor,general,3,23,False,24,prescription,4,general,True,0,True,remote,27,delete,DENY
pharmacist,general,5,24,False,59,prescription,3,general,True,16,False,office_network,14,read,ALLOW
nurse,cardiology,4,5,False,22,lab_result,3,cardiology,True,9,False,office_network,10,read,ALLOW
nurse,general,5,17,False,53,prescription,3,oncology,True,4,False,office_network,47,share,DENY
nurse,admin_office,4,32,False,39,billing,1,oncology,False,8,False,hospital_network,19,share,DENY
pharmacist,oncology,4,38,True,63,prescription,2,oncology,True,12,False,hospital_network,15,read,ALLOW
nurse,general,5,39,True,27,medical_record,3,general,True,9,False,remote,0,read,ALLOW
patient,admin_office,1,7,False,61,medical_record,4,oncology,True,18,True,remote,40,delete,DENY
researcher,research,2,18,False,25,lab_result,4,admin_office,True,11,False,remote,46,read,DENY
pharmacist,general,2,12,False,52,prescription,4,general,True,11,False,office_network,3,write,DENY
researcher,research,5,1,False,24,research_data,4,research,False,16,False,hospital_network,11,write,DENY
pharmacist,oncology,2,10,True,33,prescription,3,oncology,False,9,True,hospital_network,20,read,ALLOW
pharmacist,oncology,3,34,False,61,prescription,3,oncology,True,9,True,hospital_network,0,share,DENY
researcher,research,3,7,True,51,research_data,4,research,False,14,False,office_network,1,read,ALLOW
researcher,research,2,1,True,58,research_data,3,research,False,14,False,remote,8,read,ALLOW
admin,admin_office,4,9,False,45,billing,1,admin_office,True,16,False,remote,46,share,DENY
researcher,research,5,34,False,35,research_data,2,research,False,15,False,remote,11,read,DENY
researcher,research,4,3,True,33,research_data,2,research,False,18,False,office_network,18,write,DENY
researcher,research,5,13,False,30,research_data,2,research,False,15,False,remote,12,write,DENY
patient,admin_office,5,13,True,31,prescription,4,general,False,1,False,hospital_network,31,delete,DENY
researcher,research,1,16,False,55,research_data,3,research,False,13,False,remote,6,read,DENY
admin,admin_office,3,8,False,55,medical_image,3,general,True,13,False,hospital_network,16,write,DENY
nurse,admin_office,4,10,False,45,lab_result,4,admin_office,True,0,False,office_network,30,write,DENY
nurse,research,2,16,True,24,lab_result,3,research,True,9,False,hospital_network,17,read,ALLOW
nurse,admin_office,1,21,False,46,prescription,3,oncology,True,19,False,remote,27,delete,DENY
patient,admin_office,4,17,False,24,medical_record,3,admin_office,False,15,False,remote,12,read,DENY
patient,admin_office,4,13,False,32,billing,3,general,True,22,False,remote,41,read,DENY
doctor,admin_office,2,24,True,53,prescription,3,oncology,False,11,False,remote,10,share,DENY
pharmacist,admin_office,3,34,True,37,prescription,4,admin_office,True,9,False,remote,9,read,ALLOW
doctor,research,2,4,False,23,medical_record,1,research,True,10,False,remote,14,write,DENY
admin,admin_office,1,29,True,53,billing,5,admin_office,True,16,True,office_network,1,read,ALLOW
admin,admin_office,1,21,True,44,lab_result,4,research,True,5,False,remote,17,write,DENY
patient,oncology,2,37,False,51,medical_record,1,oncology,True,11,True,office_network,10,read,ALLOW
nurse,oncology,4,13,True,65,medical_record,5,research,True,11,False,hospital_network,38,delete,DENY
researcher,research,4,12,False,43,research_data,2,research,False,13,False,remote,13,read,DENY
patient,research,5,9,False,43,research_data,3,oncology,True,8,False,office_network,6,write,DENY
researcher,research,1,6,True,50,research_data,3,research,False,13,True,office_network,18,read,ALLOW
doctor,research,3,0,False,58,medical_image,5,research,True,13,False,remote,4,read,DENY
admin,admin_office,3,12,True,62,prescription,3,general,True,2,False,remote,26,read,DENY
researcher,research,4,14,True,59,medical_image,3,oncology,True,14,False,remote,9,delete,DENY
doctor,oncology,3,0,True,27,prescription,4,oncology,False,14,False,remote,2,read,ALLOW
researcher,research,5,32,False,41,research_data,2,research,False,17,False,remote,14,read,DENY
nurse,research,5,6,False,25,medical_record,3,research,True,18,False,remote,20,write,DENY
patient,research,2,5,True,44,medical_record,5,cardiology,True,7,False,remote,10,read,DENY
pharmacist,research,2,18,True,62,billing,2,admin_office,False,14,False,remote,49,share,DENY
pharmacist,cardiology,1,28,True,32,prescription,2,cardiology,True,15,False,office_network,13,share,DENY
pharmacist,admin_office,1,34,False,30,medical_image,4,oncology,True,16,False,hospital_network,6,share,DENY
doctor,general,1,0,True,65,lab_result,3,general,False,18,False,office_network,8,read,ALLOW
admin,admin_office,4,30,True,38,billing,3,admin_office,False,14,False,remote,1,delete,DENY
researcher,research,1,6,True,23,billing,1,research,False,19,False,office_network,4,write,DENY
pharmacist,admin_office,4,35,True,55,prescription,1,admin_office,True,11,False,hospital_network,18,read,ALLOW
admin,admin_office,2,4,True,40,billing,2,admin_office,True,12,False,office_network,2,read,ALLOW
admin,admin_office,4,10,True,49,lab_result,2,general,True,11,True,remote,18,delete,DENY
pharmacist,research,2,27,True,38,prescription,4,research,True,13,False,office_network,7,write,DENY
nurse,general,2,10,False,37,lab_result,2,general,True,17,False,hospital_network,0,delete,DENY
patient,admin_office,1,17,True,64,research_data,3,research,True,17,False,office_network,35,share,DENY
pharmacist,general,3,31,False,39,lab_result,4,admin_office,False,0,True,remote,35,read,DENY
nurse,admin_office,2,9,True,24,lab_result,4,admin_office,True,18,False,remote,6,read,ALLOW
pharmacist,admin_office,1,25,False,36,prescription,2,general,False,23,False,office_network,2,delete,DENY
pharmacist,general,5,31,False,29,research_data,3,general,False,1,False,hospital_network,21,read,DENY
nurse,oncology,2,25,True,55,prescription,4,general,True,10,False,hospital_network,25,share,DENY
nurse,oncology,3,40,True,37,lab_result,4,oncology,True,11,False,remote,3,read,ALLOW
doctor,admin_office,3,35,False,46,billing,2,research,True,8,True,remote,30,share,DENY
researcher,research,2,36,True,63,lab_result,3,oncology,False,8,True,office_network,50,share,DENY
pharmacist,general,5,25,False,30,prescription,2,general,True,10,False,remote,17,delete,DENY
admin,admin_office,2,29,False,55,medical_image,4,general,True,11,True,hospital_network,10,write,DENY
pharmacist,research,2,26,True,41,prescription,5,research,False,8,False,hospital_network,1,write,DENY
pharmacist,general,4,14,True,62,prescription,2,general,True,14,False,hospital_network,5,read,ALLOW
patient,oncology,3,38,False,54,medical_record,2,oncology,True,15,False,remote,9,share,DENY
admin,admin_office,3,24,False,29,billing,4,admin_office,True,12,False,office_network,7,write,ALLOW
nurse,admin_office,2,20,False,50,billing,3,general,True,23,False,remote,5,delete,DENY
pharmacist,research,5,1,False,34,prescription,4,research,True,15,False,office_network,1,delete,DENY
doctor,cardiology,2,38,True,26,prescription,2,cardiology,False,12,False,remote,15,write,ALLOW
admin,admin_office,1,24,True,45,billing,3,admin_office,True,13,False,hospital_network,6,read,ALLOW
admin,admin_office,3,39,True,52,research_data,4,cardiology,True,5,False,hospital_network,32,share,DENY
patient,admin_office,4,29,False,59,medical_record,1,admin_office,True,17,False,hospital_network,3,share,DENY
patient,research,2,17,True,51,prescription,2,oncology,True,18,False,office_network,30,read,DENY
admin,admin_office,5,40,True,50,billing,2,admin_office,True,14,True,hospital_network,11,read,ALLOW
doctor,admin_office,3,31,False,38,medical_record,3,admin_office,True,11,True,remote,20,share,DENY
admin,admin_office,1,8,True,22,prescription,4,general,True,4,False,remote,34,read,DENY
researcher,research,3,26,True,32,research_data,5,research,False,12,False,hospital_network,0,share,DENY
patient,research,3,26,True,47,medical_record,3,research,True,16,False,remote,9,read,ALLOW
nurse,cardiology,2,14,True,31,medical_record,3,cardiology,True,9,False,office_network,19,read,ALLOW
doctor,admin_office,2,22,True,59,prescription,2,admin_office,True,11,False,hospital_network,11,write,ALLOW
patient,research,2,6,True,25,medical_record,3,research,False,16,False,hospital_network,0,read,ALLOW
researcher,research,4,9,False,28,research_data,1,research,False,8,False,remote,12,read,DENY
nurse,oncology,4,30,False,33,medical_image,4,general,True,2,False,hospital_network,14,read,DENY
doctor,research,2,17,False,22,prescription,2,research,True,3,False,office_network,15,share,DENY
researcher,research,3,17,False,31,research_data,3,research,False,16,False,hospital_network,18,share,DENY
pharmacist,research,4,0,False,44,prescription,3,research,True,9,False,office_network,1,read,ALLOW
pharmacist,cardiology,2,33,True,31,prescription,2,cardiology,True,3,False,office_network,7,delete,DENY
researcher,research,4,20,True,48,lab_result,3,admin_office,True,23,False,hospital_network,49,share,DENY
researcher,research,1,1,False,64,research_data,3,research,False,12,False,remote,3,delete,DENY
admin,admin_office,3,8,True,35,billing,3,admin_office,True,8,False,office_network,7,read,ALLOW
doctor,general,3,12,False,41,medical_image,4,admin_office,True,2,False,remote,18,share,DENY
patient,admin_office,2,11,False,65,prescription,3,oncology,True,1,False,office_network,44,share,DENY
pharmacist,cardiology,1,10,False,57,prescription,4,cardiology,True,15,False,remote,8,read,DENY
pharmacist,admin_office,5,24,False,59,billing,3,research,True,11,False,hospital_network,17,write,DENY
researcher,research,2,16,True,41,research_data,3,research,False,17,False,office_network,13,read,ALLOW
nurse,research,4,13,False,50,research_data,2,general,False,17,False,hospital_network,31,read,DENY
doctor,cardiology,3,38,True,33,prescription,2,oncology,True,1,False,office_network,41,delete,DENY
admin,admin_office,1,25,False,58,medical_image,3,oncology,True,15,False,remote,21,write,DENY
pharmacist,admin_office,1,27,False,65,lab_result,2,general,False,7,False,remote,9,write,DENY
admin,admin_office,1,27,True,44,billing,2,admin_office,True,10,False,office_network,1,read,ALLOW
doctor,general,2,23,False,43,medical_record,5,admin_office,True,2,False,remote,31,write,DENY
nurse,oncology,3,3,True,32,lab_result,2,oncology,True,12,False,office_network,13,write,DENY
pharmacist,admin_office,4,38,True,61,research_data,2,admin_office,False,1,False,remote,8,share,DENY
pharmacist,research,4,10,False,42,prescription,4,research,False,12,False,hospital_network,3,read,ALLOW
researcher,research,3,17,False,56,lab_result,2,research,True,8,False,hospital_network,19,delete,DENY
doctor,general,2,35,False,48,medical_image,3,general,True,15,False,hospital_network,9,write,ALLOW
admin,admin_office,2,13,True,49,billing,4,admin_office,True,8,True,hospital_network,2,write,ALLOW
doctor,cardiology,2,34,False,28,billing,3,research,True,3,False,remote,18,share,DENY
admin,admin_office,4,8,True,32,billing,2,admin_office,False,9,True,hospital_network,4,read,ALLOW
admin,admin_office,3,20,False,58,prescription,2,general,False,5,True,remote,19,share,DENY
pharmacist,cardiology,1,28,True,41,lab_result,2,research,True,16,False,remote,9,read,DENY
admin,admin_office,1,35,True,54,prescription,3,admin_office,True,3,False,hospital_network,13,delete,DENY
doctor,research,5,11,False,52,prescription,2,oncology,False,10,False,office_network,36,share,DENY
pharmacist,oncology,1,38,True,27,medical_record,4,oncology,True,15,False,office_network,39,share,DENY
pharmacist,research,4,0,True,40,research_data,2,oncology,True,16,False,hospital_network,34,delete,DENY
patient,general,2,2,False,58,medical_record,1,general,False,12,False,remote,8,write,DENY
doctor,general,3,11,False,31,lab_result,3,general,True,12,False,office_network,10,read,ALLOW
pharmacist,admin_office,5,28,True,58,prescription,3,admin_office,False,17,True,hospital_network,8,write,DENY
nurse,oncology,2,20,False,22,medical_record,5,oncology,True,18,False,hospital_network,18,share,DENY
nurse,cardiology,5,26,True,42,billing,2,oncology,True,5,False,hospital_network,13,read,DENY
patient,admin_office,5,25,False,48,billing,2,research,True,18,False,remote,25,write,DENY
nurse,oncology,5,32,False,31,prescription,4,general,True,0,False,hospital_network,16,write,DENY
patient,oncology,2,36,True,51,lab_result,3,general,True,8,False,remote,9,write,DENY
nurse,general,5,14,True,41,prescription,4,admin_office,False,17,False,remote,3,delete,DENY
admin,admin_office,5,6,True,39,billing,3,cardiology,True,15,False,remote,33,share,DENY
admin,admin_office,3,29,False,32,billing,3,admin_office,True,8,False,hospital_network,1,read,ALLOW
admin,admin_office,4,29,False,32,billing,4,admin_office,True,12,True,hospital_network,14,read,ALLOW
researcher,research,2,18,True,40,lab_result,4,general,True,18,False,office_network,44,write,DENY
patient,research,1,36,False,52,billing,2,general,True,8,False,office_network,13,write,DENY
doctor,admin_office,1,17,True,36,medical_record,5,research,True,10,False,hospital_network,10,share,DENY
nurse,general,3,12,False,50,lab_result,5,general,True,14,False,office_network,20,read,ALLOW
doctor,cardiology,4,29,False,22,billing,2,general,True,3,False,remote,28,write,DENY
admin,admin_office,2,27,True,56,lab_result,2,cardiology,True,15,False,remote,47,write,DENY
researcher,research,1,25,True,41,lab_result,3,oncology,True,8,False,remote,50,read,DENY
admin,admin_office,2,10,True,49,medical_record,4,research,True,12,True,office_network,48,delete,DENY
nurse,general,3,6,False,62,lab_result,5,general,False,15,False,hospital_network,10,read,ALLOW
pharmacist,oncology,1,38,False,34,medical_record,5,oncology,False,22,True,office_network,19,write,DENY
researcher,research,5,4,False,29,medical_image,5,research,True,17,True,office_network,13,read,DENY
nurse,cardiology,1,17,True,28,lab_result,4,cardiology,True,14,True,remote,14,read,ALLOW
researcher,research,2,19,True,46,billing,3,research,True,1,True,hospital_network,30,share,DENY
pharmacist,cardiology,4,8,False,27,medical_record,3,admin_office,True,6,True,hospital_network,14,delete,DENY
nurse,general,5,3,True,60,lab_result,4,general,False,13,False,hospital_network,20,write,DENY
admin,admin_office,2,2,False,46,billing,4,admin_office,False,14,False,remote,6,write,DENY
admin,admin_office,5,17,False,23,billing,3,admin_office,True,9,False,office_network,10,read,ALLOW
doctor,oncology,2,19,True,55,medical_record,4,research,True,17,False,remote,48,read,DENY
patient,cardiology,3,10,True,65,lab_result,3,research,False,17,False,remote,45,write,DENY
researcher,research,3,13,False,62,research_data,5,research,False,10,True,remote,17,read,DENY
doctor,admin_office,5,37,False,28,prescription,2,admin_office,True,16,False,remote,8,share,DENY
researcher,research,3,20,True,50,medical_image,3,oncology,True,21,False,hospital_network,32,share,DENY
doctor,research,2,7,True,51,prescription,2,admin_office,False,21,False,hospital_network,46,read,DENY
